nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,id_kel,tanggal,pelaku_perjalanan,pelaku_perjalanan_perawatan_rs,pelaku_perjalanan_isolasi_di_rumah,pelaku_perjalanan_selesai_isolasi,pelaku_perjalanan_baru,pelaku_perjalanan_perawatan_rs_baru,pelaku_perjalanan_isolasi_di_rumah_baru,pelaku_perjalanan_selesai_isolasi_baru
DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,3173041008,2020-10-28,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,3173041008,2020-10-29,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,3173041008,2020-10-30,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,3173041008,2020-10-31,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-01,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-02,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-03,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-04,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-05,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-06,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-07,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-08,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-09,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-10,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-11,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-12,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-13,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-14,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-15,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-16,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-17,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-18,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-19,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-20,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-21,4,0,1,3,1,0,1,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-22,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-23,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-24,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-25,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-26,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-27,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-28,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-29,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-30,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,3173041002,2020-10-31,4,0,1,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-01,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-02,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-03,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-04,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-05,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-06,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-07,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-08,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-09,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-10,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-11,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-12,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-13,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-14,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-15,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-16,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-17,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-18,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-19,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-20,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-21,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-22,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-23,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-24,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-25,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-26,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-27,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-28,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-29,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-30,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,3173041005,2020-10-31,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-01,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-02,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-03,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-04,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-05,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-06,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-07,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-08,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-09,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-10,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-11,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-12,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-13,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-14,2,0,0,2,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-15,3,0,0,3,1,0,0,1
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-16,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-17,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-18,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-19,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-20,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-21,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-22,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-23,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-24,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-25,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-26,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-27,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-28,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-29,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-30,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,3173041009,2020-10-31,3,0,0,3,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-01,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-02,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-03,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-04,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-05,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-06,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-07,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-08,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-09,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-10,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-11,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-12,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-13,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-14,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-15,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-16,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-17,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-18,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-19,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-20,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-21,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-22,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-23,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-24,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-25,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-26,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-27,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-28,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-29,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-30,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,3173041010,2020-10-31,0,0,0,0,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-01,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-02,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-03,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-04,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-05,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-06,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-07,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-08,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-09,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-10,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-11,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-12,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-13,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-14,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-15,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-16,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-17,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-18,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-19,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-20,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-21,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-22,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-23,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-24,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-25,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-26,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-27,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-28,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-29,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-30,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,3173041001,2020-10-31,1,0,0,1,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-01,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-02,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-03,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-04,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-05,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-06,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-07,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-08,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-09,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-10,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-11,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-12,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-13,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-14,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-15,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-16,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-17,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-18,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-19,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-20,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-21,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-22,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-23,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-24,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-25,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-26,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-27,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-28,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-29,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-30,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,3173041004,2020-10-31,4,0,0,4,0,0,0,0
DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,3171051002,2020-10-01,14,0,2,12,0,0,0,0
